game_id,season,quarter,time,minute,second,play,pos_team,away_score,home_score
6d69v7ar0xev,2026,3,4:16,4,16,"Mist lineup change (Arike Ogunbowale, Veronica Burton, Breanna Stewart)",Mist,55,48
6d69v7ar0xev,2026,3,4:16,4,16,"Breeze lineup change (Rickea Jackson, Paige Bueckers, Cameron Brink)",Breeze,55,48
6d69v7ar0xev,2026,3,4:04,4,4,Cameron Brink makes three point jump shot (Rickea Jackson assists),Breeze,58,48
6d69v7ar0xev,2026,3,3:48,3,48,Arike Ogunbowale misses two point running pullup jump shot,Mist,58,48
6d69v7ar0xev,2026,3,3:46,3,46,Rickea Jackson defensive rebound,Breeze,58,48
6d69v7ar0xev,2026,3,3:35,3,35,Veronica Burton shooting foul (Cameron Brink draws the foul),Mist,58,48
6d69v7ar0xev,2026,3,3:35,3,35,Mist 30 second timeout,Mist,58,48
6d69v7ar0xev,2026,3,3:35,3,35,"Breeze lineup change (Rickea Jackson, Kate Martin, Cameron Brink)",Breeze,58,48
6d69v7ar0xev,2026,3,3:35,3,35,Cameron Brink misses two point free throw,Breeze,58,48
6d69v7ar0xev,2026,3,3:35,3,35,Veronica Burton defensive rebound,Mist,58,48
6d69v7ar0xev,2026,3,3:26,3,26,Kate Martin personal foul (Breanna Stewart draws the foul),Breeze,58,48
6d69v7ar0xev,2026,3,3:26,3,26,TV timeout,NA,58,48
6d69v7ar0xev,2026,3,3:26,3,26,"Mist lineup change (Veronica Burton, Arike Ogunbowale, Alanna Smith)",Mist,58,48
6d69v7ar0xev,2026,3,3:15,3,15,Arike Ogunbowale makes three point jump shot (Veronica Burton assists),Mist,58,51
6d69v7ar0xev,2026,3,2:56,2,56,Cameron Brink misses two point layup,Breeze,58,51
6d69v7ar0xev,2026,3,2:54,2,54,Alanna Smith defensive rebound,Mist,58,51
6d69v7ar0xev,2026,3,2:47,2,47,Arike Ogunbowale misses three point jump shot,Mist,58,51
6d69v7ar0xev,2026,3,2:45,2,45,Kate Martin defensive rebound,Breeze,58,51
6d69v7ar0xev,2026,3,2:32,2,32,Kate Martin misses two point fadeaway jump shot,Breeze,58,51
6d69v7ar0xev,2026,3,2:30,2,30,Mist defensive rebound,Mist,58,51
6d69v7ar0xev,2026,3,2:30,2,30,"Mist lineup change (Alanna Smith, Allisha Gray, Arike Ogunbowale)",Mist,58,51
6d69v7ar0xev,2026,3,2:30,2,30,"Breeze lineup change (Paige Bueckers, Kate Martin, Cameron Brink)",Breeze,58,51
6d69v7ar0xev,2026,3,2:20,2,20,Allisha Gray misses two point driving reverse layup,Mist,58,51
6d69v7ar0xev,2026,3,2:18,2,18,Kate Martin defensive rebound,Breeze,58,51
6d69v7ar0xev,2026,3,2:15,2,15,Cameron Brink makes two point running finger roll layup (Paige Bueckers assists),Breeze,60,51
6d69v7ar0xev,2026,3,2:08,2,8,Arike Ogunbowale makes two point driving layup,Mist,60,53
6d69v7ar0xev,2026,3,1:54,1,54,Paige Bueckers makes two point pullup jump shot,Breeze,62,53
6d69v7ar0xev,2026,3,1:41,1,41,Cameron Brink shooting foul (Alanna Smith draws the foul),Breeze,62,53
6d69v7ar0xev,2026,3,1:41,1,41,Alanna Smith makes two point free throw,Mist,62,55
6d69v7ar0xev,2026,3,1:31,1,31,Cameron Brink misses two point driving layup,Breeze,62,55
6d69v7ar0xev,2026,3,1:29,1,29,Cameron Brink offensive rebound,Breeze,62,55
6d69v7ar0xev,2026,3,1:29,1,29,Cameron Brink turnover (lost ball) (Arike Ogunbowale steals),Breeze,62,55
6d69v7ar0xev,2026,3,1:21,1,21,Allisha Gray misses three point jump shot,Mist,62,55
6d69v7ar0xev,2026,3,1:19,1,19,Kate Martin defensive rebound,Breeze,62,55
6d69v7ar0xev,2026,3,1:14,1,14,Paige Bueckers makes three point jump shot (Kate Martin assists),Breeze,65,55
6d69v7ar0xev,2026,3,0:59,0,59,Cameron Brink blocks Alanna Smith's two point turnaround jump shot,Mist,65,55
6d69v7ar0xev,2026,3,0:59,0,59,Mist offensive rebound,Mist,65,55
6d69v7ar0xev,2026,3,0:52,0,52,Allisha Gray misses two point driving hook shot,Mist,65,55
6d69v7ar0xev,2026,3,0:50,0,50,Breeze defensive rebound,Breeze,65,55
6d69v7ar0xev,2026,3,0:47,0,47,Paige Bueckers misses three point jump shot,Breeze,65,55
6d69v7ar0xev,2026,3,0:45,0,45,Kate Martin offensive rebound,Breeze,65,55
6d69v7ar0xev,2026,3,0:39,0,39,Paige Bueckers makes two point pullup jump shot (Cameron Brink assists),Breeze,67,55
6d69v7ar0xev,2026,3,0:35,0,35,Allisha Gray technical foul,Mist,67,55
6d69v7ar0xev,2026,3,0:35,0,35,Paige Bueckers makes one point free throw,Breeze,68,55
6d69v7ar0xev,2026,3,0:35,0,35,"Mist lineup change (Breanna Stewart, Allisha Gray, Arike Ogunbowale)",Mist,68,55
6d69v7ar0xev,2026,3,0:29,0,29,Arike Ogunbowale misses three point jump shot,Mist,68,55
6d69v7ar0xev,2026,3,0:27,0,27,Cameron Brink defensive rebound,Breeze,68,55
6d69v7ar0xev,2026,3,0:25,0,25,Allisha Gray shooting foul (Cameron Brink draws the foul),Mist,68,55
6d69v7ar0xev,2026,3,0:25,0,25,Cameron Brink makes two point free throw,Breeze,70,55
6d69v7ar0xev,2026,3,0:14,0,14,Breanna Stewart misses two point pullup jump shot,Mist,70,55
6d69v7ar0xev,2026,3,0:12,0,12,Kate Martin defensive rebound,Breeze,70,55
6d69v7ar0xev,2026,3,0:11,0,11,Breanna Stewart personal foul (Kate Martin draws the foul),Mist,70,55
6d69v7ar0xev,2026,3,0:11,0,11,"Mist lineup change (Veronica Burton, Arike Ogunbowale, Breanna Stewart)",Mist,70,55
6d69v7ar0xev,2026,3,0:11,0,11,Kate Martin makes two point free throw,Breeze,72,55
6d69v7ar0xev,2026,3,0:03,0,3,Kate Martin personal foul (Breanna Stewart draws the foul),Breeze,72,55
6d69v7ar0xev,2026,3,0:01,0,1,Veronica Burton makes two point driving layup,Mist,72,57
6d69v7ar0xev,2026,3,0:01,0,1,Kate Martin shooting foul (Veronica Burton draws the foul),Breeze,72,57
6d69v7ar0xev,2026,3,0:01,0,1,"Breeze lineup change (Paige Bueckers, Kate Martin, Dominique Malonga)",Breeze,72,57
6d69v7ar0xev,2026,3,0:01,0,1,Veronica Burton misses one point free throw,Mist,72,57
6d69v7ar0xev,2026,3,0:01,0,1,Paige Bueckers defensive rebound,Breeze,72,57
6d69v7ar0xev,2026,3,0:01,0,1,Paige Bueckers misses three point jump shot,Breeze,72,57
6d69v7ar0xev,2026,3,0:00,0,0,Mist defensive rebound,Mist,72,57
6d69v7ar0xev,2026,3,0:00,0,0,End of 3rd Quarter.,NA,72,57
6d69v7ar0xev,2026,4,+0:00,NA,0,Open inbound Mist,Mist,72,57
6d69v7ar0xev,2026,4,+0:13,NA,13,Breanna Stewart misses two point driving layup,Mist,72,57
6d69v7ar0xev,2026,4,+0:15,NA,15,Paige Bueckers defensive rebound,Breeze,72,57
6d69v7ar0xev,2026,4,+0:23,NA,23,Dominique Malonga misses three point jump shot,Breeze,72,57
6d69v7ar0xev,2026,4,+0:25,NA,25,Kate Martin offensive rebound,Breeze,72,57
6d69v7ar0xev,2026,4,+0:32,NA,32,Veronica Burton personal foul (Paige Bueckers draws the foul),Mist,72,57
6d69v7ar0xev,2026,4,+0:35,NA,35,Dominique Malonga misses two point driving layup,Breeze,72,57
6d69v7ar0xev,2026,4,+0:37,NA,37,Dominique Malonga offensive rebound,Breeze,72,57
6d69v7ar0xev,2026,4,+0:42,NA,42,Kate Martin misses two point jump shot,Breeze,72,57
6d69v7ar0xev,2026,4,+0:44,NA,44,Mist defensive rebound,Mist,72,57
6d69v7ar0xev,2026,4,+0:53,NA,53,Breanna Stewart misses two point cutting layup,Mist,72,57
6d69v7ar0xev,2026,4,+0:55,NA,55,Dominique Malonga defensive rebound,Breeze,72,57
6d69v7ar0xev,2026,4,+0:58,NA,58,Kate Martin misses three point jump shot,Breeze,72,57
6d69v7ar0xev,2026,4,+1:00,NA,0,Veronica Burton defensive rebound,Mist,72,57
6d69v7ar0xev,2026,4,+1:05,NA,5,Veronica Burton makes two point running reverse layup,Mist,72,59
6d69v7ar0xev,2026,4,+1:24,NA,24,Kate Martin turnover (bad pass) (Veronica Burton steals),Breeze,72,59
6d69v7ar0xev,2026,4,+1:29,NA,29,Breanna Stewart misses three point jump shot,Mist,72,59
6d69v7ar0xev,2026,4,+1:31,NA,31,Dominique Malonga defensive rebound,Breeze,72,59
6d69v7ar0xev,2026,4,+1:31,NA,31,Breeze 30 second timeout,Breeze,72,59
6d69v7ar0xev,2026,4,+1:31,NA,31,"Breeze lineup change (Paige Bueckers, Dominique Malonga, Rickea Jackson)",Breeze,72,59
6d69v7ar0xev,2026,4,+1:31,NA,31,"Mist lineup change (Veronica Burton, Allisha Gray, Breanna Stewart)",Mist,72,59
6d69v7ar0xev,2026,4,+1:39,NA,39,Rickea Jackson turnover (lost ball) (Veronica Burton steals),Breeze,72,59
6d69v7ar0xev,2026,4,+1:47,NA,47,Allisha Gray misses three point jump shot,Mist,72,59
6d69v7ar0xev,2026,4,+1:49,NA,49,Dominique Malonga defensive rebound,Breeze,72,59
6d69v7ar0xev,2026,4,+1:54,NA,54,Rickea Jackson turnover (bad pass) (Allisha Gray steals),Breeze,72,59
6d69v7ar0xev,2026,4,+2:05,NA,5,Allisha Gray misses two point driving reverse layup,Mist,72,59
6d69v7ar0xev,2026,4,+2:07,NA,7,Paige Bueckers defensive rebound,Breeze,72,59
6d69v7ar0xev,2026,4,+2:10,NA,10,Rickea Jackson misses two point driving layup,Breeze,72,59
6d69v7ar0xev,2026,4,+2:12,NA,12,Dominique Malonga offensive rebound,Breeze,72,59
6d69v7ar0xev,2026,4,+2:13,NA,13,Dominique Malonga makes two point putback layup,Breeze,74,59
6d69v7ar0xev,2026,4,+2:15,NA,15,Paige Bueckers personal foul (Breanna Stewart draws the foul),Breeze,74,59
6d69v7ar0xev,2026,4,+2:17,NA,17,Paige Bueckers personal foul (Allisha Gray draws the foul),Breeze,74,59
6d69v7ar0xev,2026,4,+2:19,NA,19,Dominique Malonga blocks Breanna Stewart's two point turnaround fadeaway jump shot,Mist,74,59
6d69v7ar0xev,2026,4,+2:21,NA,21,Dominique Malonga defensive rebound,Breeze,74,59
6d69v7ar0xev,2026,4,+2:34,NA,34,Paige Bueckers makes three point jump shot (Rickea Jackson assists),Breeze,77,59
6d69v7ar0xev,2026,4,+2:40,NA,40,Mist 60 second timeout,Mist,77,59
6d69v7ar0xev,2026,4,+2:40,NA,40,"Mist lineup change (Allisha Gray, Arike Ogunbowale, Breanna Stewart)",Mist,77,59
6d69v7ar0xev,2026,4,+2:51,NA,51,Allisha Gray makes two point driving layup,Mist,77,61
6d69v7ar0xev,2026,4,+2:51,NA,51,Rickea Jackson shooting foul (Allisha Gray draws the foul),Breeze,77,61
6d69v7ar0xev,2026,4,+2:51,NA,51,Allisha Gray misses one point free throw,Mist,77,61
6d69v7ar0xev,2026,4,+2:51,NA,51,Mist offensive rebound,Mist,77,61
6d69v7ar0xev,2026,4,+2:58,NA,58,Dominique Malonga blocks Allisha Gray's two point driving layup,Mist,77,61
6d69v7ar0xev,2026,4,+2:58,NA,58,Dominique Malonga defensive rebound,Breeze,77,61
6d69v7ar0xev,2026,4,+2:58,NA,58,Instant replay (challenge: overturned),Breeze,77,61
6d69v7ar0xev,2026,4,+3:12,NA,12,Dominique Malonga makes two point layup (Paige Bueckers assists),Breeze,79,61
6d69v7ar0xev,2026,4,+3:30,NA,30,Arike Ogunbowale misses three point jump shot,Mist,79,61
6d69v7ar0xev,2026,4,+3:32,NA,32,Rickea Jackson defensive rebound,Breeze,79,61
6d69v7ar0xev,2026,4,+3:43,NA,43,Allisha Gray blocks Paige Bueckers's two point fadeaway jump shot,Breeze,79,61
6d69v7ar0xev,2026,4,+3:45,NA,45,Breanna Stewart defensive rebound,Mist,79,61
6d69v7ar0xev,2026,4,+3:53,NA,53,Breanna Stewart makes two point jump shot,Mist,79,63
6d69v7ar0xev,2026,4,+3:53,NA,53,Dominique Malonga shooting foul (Breanna Stewart draws the foul),Breeze,79,63
6d69v7ar0xev,2026,4,+3:53,NA,53,"Mist lineup change (Allisha Gray, Veronica Burton, Breanna Stewart)",Mist,79,63
6d69v7ar0xev,2026,4,+3:53,NA,53,Breanna Stewart makes one point free throw,Mist,79,64
6d69v7ar0xev,2026,4,+4:04,NA,4,Allisha Gray shooting foul (Dominique Malonga draws the foul),Mist,79,64
6d69v7ar0xev,2026,4,+4:04,NA,4,Dominique Malonga makes two point free throw,Breeze,81,64
6d69v7ar0xev,2026,4,+4:12,NA,12,Allisha Gray misses three point jump shot,Mist,81,64
6d69v7ar0xev,2026,4,+4:14,NA,14,Paige Bueckers defensive rebound,Breeze,81,64
6d69v7ar0xev,2026,4,+4:19,NA,19,Paige Bueckers makes two point pullup jump shot,Breeze,83,64
6d69v7ar0xev,2026,4,+4:19,NA,19,End of 4th Quarter.,NA,83,64
f5ka0iwfzzq7,2026,1,7:00,7,0,Breanna Stewart vs. Azurá Stevens (Chelsea Gray gains possession),Rose,0,0
f5ka0iwfzzq7,2026,1,6:44,6,44,Kahleah Copper misses two point driving layup,Rose,0,0
f5ka0iwfzzq7,2026,1,6:42,6,42,Breanna Stewart defensive rebound,Mist,0,0
f5ka0iwfzzq7,2026,1,6:34,6,34,Breanna Stewart makes two point reverse layup,Mist,2,0
f5ka0iwfzzq7,2026,1,6:17,6,17,Chelsea Gray turnover (lost ball) (Allisha Gray steals),Rose,2,0
f5ka0iwfzzq7,2026,1,6:11,6,11,Allisha Gray makes three point pullup jump shot,Mist,5,0
f5ka0iwfzzq7,2026,1,5:57,5,57,Kahleah Copper makes three point jump shot (Chelsea Gray assists),Rose,5,3
f5ka0iwfzzq7,2026,1,5:38,5,38,Breanna Stewart makes two point jump shot (Allisha Gray assists),Mist,7,3
f5ka0iwfzzq7,2026,1,5:32,5,32,Kahleah Copper misses three point pullup jump shot,Rose,7,3
f5ka0iwfzzq7,2026,1,5:30,5,30,Breanna Stewart defensive rebound,Mist,7,3
f5ka0iwfzzq7,2026,1,5:25,5,25,Breanna Stewart makes three point pullup jump shot,Mist,10,3
f5ka0iwfzzq7,2026,1,5:11,5,11,Veronica Burton personal foul (Chelsea Gray draws the foul),Mist,10,3
f5ka0iwfzzq7,2026,1,5:02,5,2,Chelsea Gray misses two point jump shot,Rose,10,3
f5ka0iwfzzq7,2026,1,5:00,5,0,Breanna Stewart defensive rebound,Mist,10,3
f5ka0iwfzzq7,2026,1,4:56,4,56,Allisha Gray misses three point pullup jump shot,Mist,10,3
f5ka0iwfzzq7,2026,1,4:54,4,54,Veronica Burton offensive rebound,Mist,10,3
f5ka0iwfzzq7,2026,1,4:47,4,47,Veronica Burton makes three point jump shot (Breanna Stewart assists),Mist,13,3
f5ka0iwfzzq7,2026,1,4:40,4,40,Azurá Stevens misses three point pullup jump shot,Rose,13,3
f5ka0iwfzzq7,2026,1,4:38,4,38,Breanna Stewart defensive rebound,Mist,13,3
f5ka0iwfzzq7,2026,1,4:32,4,32,Breanna Stewart makes two point driving finger roll layup,Mist,15,3
f5ka0iwfzzq7,2026,1,4:21,4,21,Chelsea Gray makes two point layup,Rose,15,5
f5ka0iwfzzq7,2026,1,4:11,4,11,Chelsea Gray blocks Veronica Burton's two point layup,Mist,15,5
f5ka0iwfzzq7,2026,1,4:09,4,9,Azurá Stevens defensive rebound,Rose,15,5
f5ka0iwfzzq7,2026,1,4:04,4,4,Kahleah Copper makes three point jump shot (Azurá Stevens assists),Rose,15,8
f5ka0iwfzzq7,2026,1,3:47,3,47,Allisha Gray makes three point jump shot (Veronica Burton assists),Mist,18,8
f5ka0iwfzzq7,2026,1,3:34,3,34,Allisha Gray blocks Kahleah Copper's two point driving layup,Rose,18,8
f5ka0iwfzzq7,2026,1,3:34,3,34,Rose offensive rebound,Rose,18,8
f5ka0iwfzzq7,2026,1,3:34,3,34,"Rose lineup change (Kahleah Copper, Chelsea Gray, Shakira Austin)",Rose,18,8
f5ka0iwfzzq7,2026,1,3:34,3,34,"Mist lineup change (Alanna Smith, Veronica Burton, Arike Ogunbowale)",Mist,18,8
f5ka0iwfzzq7,2026,1,3:31,3,31,Shakira Austin makes two point layup (Chelsea Gray assists),Rose,18,10
f5ka0iwfzzq7,2026,1,3:12,3,12,Veronica Burton misses two point fadeaway jump shot,Mist,18,10
f5ka0iwfzzq7,2026,1,3:10,3,10,Alanna Smith offensive rebound,Mist,18,10
f5ka0iwfzzq7,2026,1,3:00,3,0,Alanna Smith misses three point jump shot,Mist,18,10
f5ka0iwfzzq7,2026,1,2:57,2,57,Alanna Smith offensive rebound,Mist,18,10
f5ka0iwfzzq7,2026,1,2:50,2,50,Alanna Smith makes two point cutting layup (Arike Ogunbowale assists),Mist,20,10
f5ka0iwfzzq7,2026,1,2:31,2,31,Chelsea Gray makes two point jump shot,Rose,20,12
f5ka0iwfzzq7,2026,1,2:31,2,31,Veronica Burton shooting foul (Chelsea Gray draws the foul),Mist,20,12
f5ka0iwfzzq7,2026,1,2:31,2,31,"Mist lineup change (Alanna Smith, Allisha Gray, Arike Ogunbowale)",Mist,20,12
f5ka0iwfzzq7,2026,1,2:31,2,31,Chelsea Gray makes one point free throw,Rose,20,13
f5ka0iwfzzq7,2026,1,2:18,2,18,Allisha Gray misses three point stepback jump shot,Mist,20,13
f5ka0iwfzzq7,2026,1,2:16,2,16,Shakira Austin defensive rebound,Rose,20,13
f5ka0iwfzzq7,2026,1,2:09,2,9,Chelsea Gray misses two point fadeaway jump shot,Rose,20,13
f5ka0iwfzzq7,2026,1,2:07,2,7,Alanna Smith defensive rebound,Mist,20,13
f5ka0iwfzzq7,2026,1,1:50,1,50,Arike Ogunbowale makes two point driving layup,Mist,22,13
f5ka0iwfzzq7,2026,1,1:39,1,39,Chelsea Gray turnover (bad pass) (Arike Ogunbowale steals),Rose,22,13
f5ka0iwfzzq7,2026,1,1:34,1,34,Kahleah Copper shooting foul (Arike Ogunbowale draws the foul),Rose,22,13
f5ka0iwfzzq7,2026,1,1:34,1,34,"Rose lineup change (Shakira Austin, Sug Sutton, Chelsea Gray)",Rose,22,13
f5ka0iwfzzq7,2026,1,1:34,1,34,Arike Ogunbowale misses two point free throw,Mist,22,13
f5ka0iwfzzq7,2026,1,1:34,1,34,Arike Ogunbowale offensive rebound,Mist,22,13
f5ka0iwfzzq7,2026,1,1:32,1,32,Arike Ogunbowale makes two point pullup jump shot,Mist,24,13
f5ka0iwfzzq7,2026,1,1:17,1,17,Sug Sutton misses three point jump shot,Rose,24,13
f5ka0iwfzzq7,2026,1,1:15,1,15,Alanna Smith defensive rebound,Mist,24,13
f5ka0iwfzzq7,2026,1,1:09,1,9,Sug Sutton shooting foul (Arike Ogunbowale draws the foul),Rose,24,13
f5ka0iwfzzq7,2026,1,1:09,1,9,Arike Ogunbowale makes two point free throw,Mist,26,13
f5ka0iwfzzq7,2026,1,0:54,0,54,Shakira Austin turnover (lost ball) (Alanna Smith steals),Rose,26,13
f5ka0iwfzzq7,2026,1,0:49,0,49,Arike Ogunbowale makes three point stepback jump shot,Mist,29,13
f5ka0iwfzzq7,2026,1,0:36,0,36,Chelsea Gray misses three point jump shot,Rose,29,13
f5ka0iwfzzq7,2026,1,0:34,0,34,Alanna Smith defensive rebound,Mist,29,13
f5ka0iwfzzq7,2026,1,0:29,0,29,Sug Sutton shooting foul (Alanna Smith draws the foul),Rose,29,13
f5ka0iwfzzq7,2026,1,0:29,0,29,Alanna Smith misses two point free throw,Mist,29,13
f5ka0iwfzzq7,2026,1,0:29,0,29,Shakira Austin defensive rebound,Rose,29,13
f5ka0iwfzzq7,2026,1,0:13,0,13,Shakira Austin makes two point layup (Chelsea Gray assists),Rose,29,15
f5ka0iwfzzq7,2026,1,0:04,0,4,Allisha Gray misses two point jump shot,Mist,29,15
f5ka0iwfzzq7,2026,1,0:02,0,2,Chelsea Gray defensive rebound,Rose,29,15
f5ka0iwfzzq7,2026,1,0:01,0,1,Chelsea Gray misses three point jump shot,Rose,29,15
f5ka0iwfzzq7,2026,1,0:00,0,0,Mist defensive rebound,Mist,29,15
f5ka0iwfzzq7,2026,1,0:00,0,0,End of 1st Quarter.,NA,29,15
f5ka0iwfzzq7,2026,2,7:00,7,0,"Rose lineup change (Shakira Austin, Sug Sutton, Kahleah Copper)",Rose,29,15
f5ka0iwfzzq7,2026,2,7:00,7,0,"Mist lineup change (Veronica Burton, Li Yueru, Arike Ogunbowale)",Mist,29,15
f5ka0iwfzzq7,2026,2,7:00,7,0,Open inbound Mist,Mist,29,15
f5ka0iwfzzq7,2026,2,6:44,6,44,Arike Ogunbowale misses two point pullup jump shot,Mist,29,15
f5ka0iwfzzq7,2026,2,6:42,6,42,Kahleah Copper defensive rebound,Rose,29,15
f5ka0iwfzzq7,2026,2,6:32,6,32,Li Yueru shooting foul (Shakira Austin draws the foul),Mist,29,15
f5ka0iwfzzq7,2026,2,6:32,6,32,Shakira Austin makes two point free throw,Rose,29,17
f5ka0iwfzzq7,2026,2,6:16,6,16,Arike Ogunbowale turnover (bad pass) (Sug Sutton steals),Mist,29,17
f5ka0iwfzzq7,2026,2,6:10,6,10,Shakira Austin misses two point layup,Rose,29,17
f5ka0iwfzzq7,2026,2,6:08,6,8,Li Yueru defensive rebound,Mist,29,17
f5ka0iwfzzq7,2026,2,6:05,6,5,Arike Ogunbowale misses two point running finger roll layup,Mist,29,17
f5ka0iwfzzq7,2026,2,6:03,6,3,Sug Sutton defensive rebound,Rose,29,17
f5ka0iwfzzq7,2026,2,5:56,5,56,Shakira Austin makes two point layup (Kahleah Copper assists),Rose,29,19
f5ka0iwfzzq7,2026,2,5:45,5,45,Li Yueru makes two point layup (Arike Ogunbowale assists),Mist,31,19
f5ka0iwfzzq7,2026,2,5:26,5,26,Shakira Austin misses three point jump shot,Rose,31,19
f5ka0iwfzzq7,2026,2,5:24,5,24,Arike Ogunbowale defensive rebound,Mist,31,19
f5ka0iwfzzq7,2026,2,5:13,5,13,Arike Ogunbowale misses two point stepback jump shot,Mist,31,19
f5ka0iwfzzq7,2026,2,5:11,5,11,Kahleah Copper defensive rebound,Rose,31,19
f5ka0iwfzzq7,2026,2,5:05,5,5,Kahleah Copper makes two point driving finger roll layup,Rose,31,21
f5ka0iwfzzq7,2026,2,4:47,4,47,Veronica Burton makes three point stepback jump shot,Mist,34,21
f5ka0iwfzzq7,2026,2,4:27,4,27,Shakira Austin misses two point turnaround fadeaway jump shot,Rose,34,21
f5ka0iwfzzq7,2026,2,4:24,4,24,Veronica Burton defensive rebound,Mist,34,21
f5ka0iwfzzq7,2026,2,4:19,4,19,Sug Sutton shooting foul (Veronica Burton draws the foul),Rose,34,21
f5ka0iwfzzq7,2026,2,4:19,4,19,"Mist lineup change (Veronica Burton, Breanna Stewart, Alanna Smith)",Mist,34,21
f5ka0iwfzzq7,2026,2,4:19,4,19,"Rose lineup change (Kahleah Copper, Chelsea Gray, Azurá Stevens)",Rose,34,21
f5ka0iwfzzq7,2026,2,4:19,4,19,Veronica Burton makes two point free throw,Mist,36,21
f5ka0iwfzzq7,2026,2,4:19,4,19,"Mist lineup change (Alanna Smith, Allisha Gray, Breanna Stewart)",Mist,36,21
f5ka0iwfzzq7,2026,2,4:09,4,9,Kahleah Copper misses two point reverse layup,Rose,36,21
f5ka0iwfzzq7,2026,2,4:07,4,7,Alanna Smith defensive rebound,Mist,36,21
f5ka0iwfzzq7,2026,2,4:02,4,2,Alanna Smith makes two point layup (Breanna Stewart assists),Mist,38,21
f5ka0iwfzzq7,2026,2,3:54,3,54,Kahleah Copper makes three point stepback jump shot,Rose,38,24
f5ka0iwfzzq7,2026,2,3:41,3,41,Allisha Gray makes three point jump shot (Breanna Stewart assists),Mist,41,24
f5ka0iwfzzq7,2026,2,3:39,3,39,Rose 60 second timeout,Rose,41,24
f5ka0iwfzzq7,2026,2,3:32,3,32,Alanna Smith personal foul (Azurá Stevens draws the foul),Mist,41,24
f5ka0iwfzzq7,2026,2,3:27,3,27,Kahleah Copper misses three point jump shot,Rose,41,24
f5ka0iwfzzq7,2026,2,3:24,3,24,Breanna Stewart defensive rebound,Mist,41,24
f5ka0iwfzzq7,2026,2,3:23,3,23,Breanna Stewart turnover (lost ball),Mist,41,24
f5ka0iwfzzq7,2026,2,3:23,3,23,TV timeout,NA,41,24
f5ka0iwfzzq7,2026,2,3:12,3,12,Chelsea Gray makes two point turnaround fadeaway jump shot,Rose,41,26
f5ka0iwfzzq7,2026,2,3:02,3,2,Breanna Stewart turnover (bad pass),Mist,41,26
f5ka0iwfzzq7,2026,2,2:52,2,52,Chelsea Gray misses two point pullup jump shot,Rose,41,26
f5ka0iwfzzq7,2026,2,2:50,2,50,Breanna Stewart defensive rebound,Mist,41,26
f5ka0iwfzzq7,2026,2,2:35,2,35,Breanna Stewart makes two point jump shot,Mist,43,26
f5ka0iwfzzq7,2026,2,2:18,2,18,Kahleah Copper makes two point cutting layup (Chelsea Gray assists),Rose,43,28
f5ka0iwfzzq7,2026,2,2:11,2,11,Breanna Stewart makes two point turnaround jump shot (Allisha Gray assists),Mist,45,28
f5ka0iwfzzq7,2026,2,2:01,2,1,Azurá Stevens turnover (bad pass),Rose,45,28
f5ka0iwfzzq7,2026,2,2:01,2,1,"Rose lineup change (Kahleah Copper, Chelsea Gray, Shakira Austin)",Rose,45,28
f5ka0iwfzzq7,2026,2,1:59,1,59,Breanna Stewart misses two point jump shot,Mist,45,28
f5ka0iwfzzq7,2026,2,1:57,1,57,Shakira Austin defensive rebound,Rose,45,28
f5ka0iwfzzq7,2026,2,1:47,1,47,Shakira Austin makes two point layup (Chelsea Gray assists),Rose,45,30
f5ka0iwfzzq7,2026,2,1:38,1,38,Allisha Gray misses three point pullup jump shot,Mist,45,30
f5ka0iwfzzq7,2026,2,1:36,1,36,Shakira Austin defensive rebound,Rose,45,30
f5ka0iwfzzq7,2026,2,1:30,1,30,Kahleah Copper makes three point jump shot (Shakira Austin assists),Rose,45,33
f5ka0iwfzzq7,2026,2,1:27,1,27,Mist 60 second timeout,Mist,45,33
f5ka0iwfzzq7,2026,2,1:27,1,27,"Mist lineup change (Veronica Burton, Arike Ogunbowale, Li Yueru)",Mist,45,33
f5ka0iwfzzq7,2026,2,1:19,1,19,Veronica Burton makes three point jump shot (Li Yueru assists),Mist,48,33
f5ka0iwfzzq7,2026,2,1:05,1,5,Chelsea Gray misses three point jump shot,Rose,48,33
f5ka0iwfzzq7,2026,2,1:03,1,3,Li Yueru defensive rebound,Mist,48,33
f5ka0iwfzzq7,2026,2,0:57,0,57,Arike Ogunbowale makes two point driving finger roll layup,Mist,50,33
f5ka0iwfzzq7,2026,2,0:39,0,39,Shakira Austin offensive foul (Veronica Burton draws the foul),Rose,50,33
f5ka0iwfzzq7,2026,2,0:39,0,39,Shakira Austin turnover (offensive foul),Rose,50,33
f5ka0iwfzzq7,2026,2,0:23,0,23,Li Yueru misses three point jump shot,Mist,50,33
f5ka0iwfzzq7,2026,2,0:21,0,21,Veronica Burton offensive rebound,Mist,50,33
f5ka0iwfzzq7,2026,2,0:17,0,17,Arike Ogunbowale makes three point jump shot (Veronica Burton assists),Mist,53,33
f5ka0iwfzzq7,2026,2,0:08,0,8,Li Yueru blocks Kahleah Copper's two point driving finger roll layup,Rose,53,33
f5ka0iwfzzq7,2026,2,0:07,0,7,Rose offensive rebound,Rose,53,33
f5ka0iwfzzq7,2026,2,0:04,0,4,Chelsea Gray misses two point jump shot,Rose,53,33
f5ka0iwfzzq7,2026,2,0:02,0,2,Chelsea Gray offensive rebound,Rose,53,33
